"id","user_id","created_at","volume_usd"
"4afd6328a5ea","672d88d1",2024-01-10 01:16:49.543086,94.81478736428
"4b00a619c956","80248be7",2024-02-16 01:34:59.183517,112.961409965074
"4b00b33a8840","0a36eec2",2024-05-16 00:10:18.801721,198.858963712276
"4b039ebc9af8","fe2690ec",2024-06-03 06:59:08.518759,92.6579383398711
"4b05c7b40976","3a6b3f00",2024-04-08 07:18:14.145049,46.0330390704539
"4b0dafa8e5d3","e94b32e7",2024-04-20 04:03:29.113388,73.3490556222884
"4b1297da122d","c66015aa",2023-11-27 10:21:52.13593,74.4842380128186
"4b138f611b17","83d29100",2024-06-02 21:56:11.56302,69.0173463567139
"4b1e8d438591","2f0e5669",2024-07-15 09:35:00.982337,67.0294932804691
"4b1f53497ff9","c6e7148b",2024-05-31 05:01:07.026512,113.257991394544
"4b23f42cd6b9","dd2078c4",2023-12-23 15:11:44.539868,326.070459157154
"4b28352f4b45","b75befc7",2024-07-04 03:30:28.597976,87.0181598361585
"4b2d52e8c187","ce940cb3",2024-01-13 14:31:45.779169,327.728387470688
"4b31815e348c","9368662b",2024-01-20 23:59:42.79661,36.2150308972166
"4b37090d9d71","51046e81",2024-03-16 06:25:22.673263,152.227337103256
"4b3c504ecbe2","3506c3f2",2024-01-13 09:33:54.697973,694.364248764334
"4b4431730e37","c7a5fe5b",2024-01-07 00:58:30.811844,9.02835172961426
"4b4913d2779c","81557c28",2024-04-12 00:31:01.507282,110.877809806236
"4b56585c0022","626a5824",2023-10-09 17:30:27.921007,138.727016126032
"4b671fc3cd85","6982e6c1",2023-08-23 02:08:11.482486,115.032100384485
"4b68e243705f","d6882355",2023-11-09 20:32:31.671546,159.86288836651
"4b69bb43b471","8d7bf4f9",2024-06-18 04:27:28.370442,40.1317324038956
"4b6df0506f29","5dcc6b57",2023-10-06 19:56:42.957306,205.668581659916
"4b7099099239","e04852b0",2024-04-24 17:05:22.520203,159.751380636935
"4b78797060d3","7623e592",2024-07-11 11:25:09.430172,89.3282835631979
"4b7f9cd2c58f","626a5824",2023-07-17 11:29:32.58311,108.12420207412
"4b8746b80ac8","f5b3c9a7",2024-06-03 08:18:29.76417,39.4229654998763
"4b899c2b1d8a","75163ae2",2023-12-25 15:18:16.134417,126.521086914775
"4b8d469fca6f","30d1e558",2023-08-04 04:15:01.219798,169.665306926673
"4b9368f4528e","c31e7fbc",2023-09-04 18:19:19.00793,13.593658051946
"4b95251d0b8d","1e9f40a1",2024-04-11 21:17:59.785745,81.0170633922998
"4b9d258d6c2c","57785df1",2024-08-26 23:24:37.765477,505.76833228303
"4ba0be762131","4d90e7b5",2023-12-21 22:56:17.693401,117.916478249391
"4ba64bf4db5f","5f52d3db",2023-05-15 11:19:27.382356,171.411228979259
"4baf2770a013","8290e9f9",2024-07-31 07:48:36.632383,45.1482884552162
"4bb10ee8f27a","69cd36e0",2024-01-02 13:17:48.880158,90.4455236742884
"4bb7bd84d28e","46dc72e8",2023-01-18 16:03:33.814712,63.1410233050829
"4bbb5efd8d4f","d3ffa998",2023-11-03 06:00:58.265855,57.5869761026776
"4bbde8af3264","ea8567c9",2024-04-22 17:30:43.468892,227.574285114299
"4bc4a2ddc118","725f0348",2023-09-30 18:55:21.71103,133.606066443857
"4bc57a057c65","ff49c1a8",2024-02-29 19:54:30.674042,700.322114141529
"4bcb95e93d75","efa06098",2024-07-19 14:27:08.116031,79.2776683032588
"4bd6c4b82e19","e3e699b8",2023-10-26 21:16:35.528843,55.5372219085898
"4bd7075ef2de","fa5a8283",2023-08-12 00:28:21.807783,90.9133540220247
"4bde5f3e7bc5","f813c44b",2024-06-24 02:54:47.844281,685.200323142403
"4be459d0342c","366fe6a5",2024-06-17 10:30:54.45621,136.602887206771
"4be767b658cf","b9aa1bb1",2024-04-19 04:46:42.269272,75.4815406826201
"4bf13bb1be56","8d20b32e",2024-08-07 18:15:03.478901,56.0043517537711
"4bf3e0f283f8","622c4d3e",2024-02-13 03:49:47.852404,159.214170038473
"4bf5ea42f044","70e46c58",2023-04-13 06:49:43.763981,84.5986684588147
"4bfac2f898ec","4ff6b839",2023-12-26 18:50:15.716566,82.5925289345453
"4bfd5cbbdd57","c05b599b",2024-03-17 18:21:04.075873,513.747139624875
"4c00337e40e0","672d88d1",2023-05-14 00:15:08.097202,69.5121202376851
"4c00dfa1a44f","0fb5fe98",2024-02-25 05:40:28.372187,171.552668528278
"4c0303bbdbcb","3dc48c38",2024-06-09 01:57:07.560599,152.119632404554
"4c164d18261d","ab58f6d3",2023-07-21 13:42:08.63345,39.2258900834458
"4c18b2119491","55b93b3b",2023-01-27 06:47:28.320102,427.823582221482
"4c1f014a8b69","0fb5fe98",2024-02-01 06:14:23.268472,114.197092504138
"4c22114033c8","91864136",2024-07-01 12:33:21.797235,257.449431152748
"4c24b9129a4a","6a8a3b57",2023-07-22 01:34:06.04514,76.7385177712662
"4c2bb2f5ab79","d4511589",2023-10-04 22:10:09.509193,511.676237394373
"4c2ed81af2f1","dbc8088a",2023-10-29 02:29:40.014808,181.161814759525
"4c3b5809806f","f332e22b",2024-03-19 10:20:48.675214,27.6415072659742
"4c450084decc","a98862f8",2023-05-16 00:57:00.630721,264.886539237608
"4c47a0e49d37","c9dceac8",2024-04-20 19:09:27.94311,172.144548198709
"4c4b746c207d","30e10d67",2024-02-28 08:23:07.463287,336.787034073432
"4c4cad839e03","7ccd4c82",2024-05-18 13:57:39.804221,94.0362201918802
"4c4cbaaf5d32","08a097e8",2023-12-02 11:09:43.438647,72.0253707372064
"4c4fbd7c6d83","1fba2248",2023-09-17 04:00:20.079572,248.717274904052
"4c53c615c117","4aeb2b27",2024-04-16 00:50:01.868698,87.528027867165
"4c54b39d2c0a","b9d345cc",2023-12-27 10:43:30.595374,95.9492738600363
"4c55c73b9606","73d937cc",2023-12-20 03:26:47.63787,63.8958752283859
"4c567012fa19","5185dbfe",2024-05-05 12:22:50.729568,225.810285471526
"4c61cbce9523","b61b27ee",2024-08-30 10:03:05.468571,105.458878145564
"4c6550431132","57785df1",2024-02-19 01:58:04.489914,44.0617517348449
"4c66bd9ed618","e8e84c5c",2023-07-15 01:18:05.90219,190.870665816592
"4c6c41b69291","921e5c6e",2024-03-05 16:55:04.668784,111.933265762577
"4c6dd8a37608","c7a5fe5b",2024-02-23 17:57:41.538575,103.293310073281
"4c6e24a593ed","2b73fea8",2023-12-05 00:56:15.38969,84.7810029267542
"4c6f824c24fb","75dca4d9",2023-09-18 18:56:55.172473,48.172686210869
"4c71adee9500","7cc32ef3",2024-03-04 09:20:42.699116,226.974860316026
"4c75bdb4d14e","7c784a8b",2024-04-14 05:13:08.510112,42.4574544165734
"4c7fb90e63dc","d61de6d9",2024-01-08 14:07:36.495947,241.771851994332
"4c82eace12a0","ec96b182",2023-10-31 00:56:35.961667,244.473117190808
"4c84e89227af","3bdbfd7c",2024-07-18 10:31:20.065479,7.83371511307799
"4c864e2b6a97","1f0466c1",2024-06-17 14:21:50.05964,61.3855643386701
"4c88d6534ba2","6597d534",2024-08-30 14:07:14.811158,130.899811420229
"4c8d17bc14e2","00836493",2023-11-12 18:08:53.404865,91.1935489903333
"4c91733dd34e","35735bbe",2023-07-06 20:18:54.112409,163.363637932457
"4c96ea7758c1","8f24c72e",2024-01-12 15:01:30.519331,115.073673204237
"4c9b0d225488","e89b8b32",2024-08-18 12:15:10.511967,43.5497233163195
"4c9bbbf7ab6f","725f0348",2024-02-14 03:09:39.145455,80.8693467370684
"4c9c3187703b","d937ef7a",2024-02-22 16:21:11.695203,38.6908750518187
"4c9f48f67c24","08a097e8",2023-06-08 23:03:42.078123,93.4072395847589
"4ca2a82044bc","6dad3af6",2024-01-17 14:01:37.889835,126.892046134261
"4ca4acee5e62","82c1584e",2023-04-21 14:06:16.250709,214.72058964982
"4ca5f2e36f86","d806c4da",2023-08-17 23:17:45.275763,67.8827505545107
"4ca726a84c1a","21f92fc4",2023-12-07 20:10:59.887592,162.501846110946
"4caed2a5e7eb","64ecc071",2023-09-14 12:33:56.971342,491.178803412309
"4cb9070330a2","59097f28",2024-02-03 15:14:36.736243,365.762524784385
"4cbcaccce387","3f9ff7b9",2024-05-04 17:24:50.30389,118.674491305989
"4cc4f8b1f6c9","ab58f6d3",2023-08-20 17:18:20.303837,84.2398943559816
"4cc5640d29a1","d38e07fc",2023-12-31 20:09:40.854395,46.938253416763
"4cd1c47b7e1d","dab62cfe",2024-04-16 07:54:35.656201,102.831738728163
"4cd7035825bf","e289df7e",2024-03-03 08:52:58.976235,143.550351930959
"4cd917f42183","a75a6e74",2023-05-08 16:13:09.805375,41.5924127992797
"4cd93bf7b8be","0b18416e",2023-10-31 18:58:13.966824,336.152168013538
"4cdc3cd7ce84","d9e8eda2",2024-07-08 02:26:54.304153,59.6086335817678
"4ce6f7ea3497","9ea66161",2024-04-05 04:56:10.129298,43.892438462488
"4ce7aeeb6108","14a9231a",2023-10-01 10:17:51.948495,610.633260196301
"4ce998b4d342","d666e051",2024-01-11 22:03:24.647047,342.519683152512
"4cea067e3363","989bd51d",2024-04-20 12:28:06.854775,32.2070415232066
"4cf347000100","8f24c72e",2024-08-28 14:51:20.481692,56.7368594565514
"4cf900fa6282","ab58f6d3",2023-09-19 10:28:35.27005,31.3037492229179
"4cfd441f2106","57a7f4e5",2023-12-12 00:43:14.392165,103.070966222464
"4d00f22813bb","6d261794",2023-12-02 05:55:18.735652,193.643195664791
"4d017fb7f537","340690e5",2023-12-15 11:44:54.201051,109.49806072735
"4d1606d0d1ac","243a3d57",2023-12-02 12:57:36.612249,322.85711605687
"4d19488282bf","ac8d0714",2024-02-01 22:54:28.125773,77.3862764028677
"4d206a19de01","960e2c2c",2024-02-22 11:17:27.907268,59.0947780608101
"4d27a4f08a82","98c0b353",2024-01-02 01:41:00.461374,53.6891891040095
"4d27d9254c37","bcb9242b",2024-01-06 20:13:23.808828,168.744578091914
"4d2ed2465934","ab58f6d3",2023-10-23 20:10:12.693699,183.927013544983
"4d45b4827cfe","1230389a",2023-07-06 19:16:53.827039,24.1480563385898
"4d4a862ba36d","12098c75",2023-07-07 08:25:10.850797,377.309091741422
"4d4baad13ae6","f1d3359c",2024-01-02 05:13:07.433579,147.27233331329
"4d4d6013d4e5","a489b1b0",2023-08-12 09:05:34.605972,52.2459946203275
"4d5baf15c63d","76af5a54",2023-03-13 00:59:27.140207,320.880464108133
"4d5cba6d745d","6b1e228e",2024-03-27 12:53:31.900578,113.764748645337
"4d62ab9b7619","e5628fad",2024-08-03 10:58:36.74037,59.2957666212668
"4d65445f1aba","10287765",2023-01-27 10:56:13.95177,14.427448082874
"4d68bd9fafe8","a6d0f705",2024-01-08 04:16:40.329579,52.8707279354563
"4d6b84521d33","cae586da",2024-03-08 17:35:55.254966,62.1675794202355
"4d7451558190","3039bc42",2023-01-30 18:52:10.898704,55.8886546681621
"4d7846cfffcb","a8ad9fac",2023-09-12 11:36:56.458247,43.1647367707165
"4d79c7df5ee1","3952a530",2024-02-09 21:45:06.222612,116.85682472881
"4d7dcd74566a","32ac4be2",2024-04-24 11:56:04.758806,82.9197892211178
"4d9c9279e300","243a3d57",2024-01-04 07:56:26.677612,86.6699928913087
"4da33e4dc9e7","08a097e8",2023-06-25 13:48:50.260954,48.7539864072923
"4daba0d0f3c1","ffcc3e2c",2023-09-30 03:07:31.274485,202.074279911481
"4dc90661650b","51046e81",2024-03-11 12:37:59.157367,135.916183708984
"4dcddc1295d3","7623e592",2024-03-05 11:45:53.783329,248.27449465706
"4dd771df2850","071ce813",2023-12-11 12:37:24.577859,188.712206660901
"4dda8aa54802","7a00fe88",2023-09-29 08:07:38.117401,56.5705224272065
"4ddd35b95df0","938c833e",2024-06-02 18:33:23.927304,142.268235789812
"4ddf55469baa","dcf87d85",2024-04-11 09:25:16.52002,93.3305541983087
"4de45dad1e67","c483500c",2024-03-13 00:49:31.2085,88.7696987540801
"4de91626e234","125c2a0e",2024-05-18 15:14:21.644632,46.3963291724683
"4de93302a8d4","68924000",2024-06-26 01:31:39.860939,412.631366494074
"4dea144a617b","a07ed2ed",2024-07-27 21:26:05.115901,113.571721785983
"4dea438ebe81","bc928c40",2024-01-29 21:14:56.896076,102.809687918629
"4defcb7b2f62","6024603f",2024-08-14 22:45:40.200319,2.47113431195958
"4df63b372f90","a0e4cc8d",2024-04-13 12:02:46.675638,37.5519990295338
"4e038327f77c","f73d2617",2024-04-21 00:04:09.094244,60.7436833893768
"4e03f98f1e44","52e0184a",2024-07-15 14:44:25.873836,73.7602467744331
"4e053c6c2e65","95ca0320",2024-04-16 14:23:14.225842,76.7358130356336
"4e08971a6e17","b4b031f0",2023-08-13 22:15:02.052165,35.7128065481462
"4e0cb5e41c89","eb351080",2024-05-20 01:21:51.492285,64.8960009048458
"4e0e0442cd4a","63a98f60",2024-08-14 03:21:26.900205,59.677001341811
"4e1163290ccc","67486491",2024-01-14 13:34:00.517547,80.1550194732457
"4e1435ab626e","37f48bed",2023-09-11 22:29:37.567259,51.951178753887
"4e1ab113472d","085712dd",2023-07-28 20:22:04.06222,27.7702270063244
"4e21a5a6c032","ab58f6d3",2024-01-28 08:14:28.544734,76.9792931387431
"4e21f87c1173","00836493",2023-04-11 15:06:56.64118,441.810215435187
"4e237ec4441a","c2522849",2024-04-04 19:56:07.106175,183.980652591021
"4e2da8e13814","676ac876",2024-01-15 10:33:14.092271,26.9325710838996
"4e3770c4d9b0","08a097e8",2023-04-30 05:51:22.217023,312.831593454412
"4e4245cd7b28","b5e6197a",2024-01-08 17:05:07.247906,159.30198318198
"4e48023794b9","7ccd4c82",2024-04-30 02:23:04.254605,42.2860365266063
"4e49caa2c9b8","60bb7ac0",2023-12-08 23:36:19.297276,564.653274489929
"4e4a1206a305","0c820b4c",2024-08-07 10:38:59.87376,145.311514868345
"4e4d55f893d3","a9401d80",2023-08-21 19:02:37.081838,207.137438935741
"4e56437cce9f","ab58f6d3",2023-08-01 20:07:58.689201,39.0048477526004
"4e5737fccc62","0fb5fe98",2024-01-31 21:29:07.342107,73.8099582848092
"4e582e7c6085","d73e1176",2024-06-12 21:07:36.193177,3.06154384255041
"4e5a723b1f92","ba72bdc7",2023-09-11 03:51:04.688123,99.8283818759751
"4e62a193d80f","604b3270",2024-04-26 00:20:20.482104,79.9434926789285
"4e653746e39a","2c8de27a",2023-09-15 04:37:43.098372,258.184949881471
"4e7468a89c85","8ec1d73a",2023-09-13 08:43:39.387775,53.0251552458794
"4e7d81a47201","2f482be9",2024-02-27 10:48:36.265522,122.849240088042
"4e859631a37c","7911aaa3",2024-06-01 09:07:58.423674,84.2757299998216
"4e86a78eca9f","4106b56c",2024-03-02 21:09:58.128872,237.367635701432
"4e90a9853c63","f4b6d924",2023-12-08 08:28:25.039413,76.7843226275226
"4e925349ede5","0fb5fe98",2024-08-02 02:47:20.042136,46.8604837815995
"4e927bf9fba1","0fb5fe98",2024-07-15 18:36:23.195662,152.293220219923
"4e9288f4adba","00836493",2023-11-03 13:40:43.18172,224.300039830565
"4e948b6f8418","3632de91",2024-08-11 11:30:49.397795,12.3552820829709
"4e9e210d046d","fac10268",2023-09-26 21:03:30.219196,106.432347715599
"4e9fdd59eb57","7ad2164e",2024-03-31 08:52:40.519786,271.910831295989
"4ea04ad1054d","fc6f9ebd",2023-08-04 03:17:31.268747,277.336258656894
"4ea79971b773","87b2f828",2024-05-28 14:43:47.686481,87.7059497896084
"4eb21b3c589f","850951a9",2023-11-05 14:13:52.983603,121.963134484855
"4eb3be8996ca","7cc32ef3",2023-08-14 07:03:55.444123,299.643576020255
"4eb4f1d8494c","038429c8",2024-03-18 04:44:19.315093,118.231867242084
"4ebd72b42348","0abb1def",2023-11-22 09:26:41.704755,164.358967283904
"4ec10a6ca068","c4b0b875",2024-03-26 05:43:44.17622,271.985654768804
"4ec81cdaf3bb","2077986e",2024-07-23 03:43:54.186348,230.116504090135
"4eca88e12346","22919d6f",2023-09-25 12:40:53.930993,104.956477640852
"4ed39a20bd3c","35e133bd",2023-11-20 05:09:53.543189,90.8807505412805
"4edccb2094fd","08a097e8",2023-08-03 20:56:19.821735,105.217166381722
"4edf18e1fcce","44d8377a",2023-11-14 18:56:14.733354,19.2345485793588
"4ee0a914f035","86265db1",2024-04-19 13:22:32.702792,60.1873644447793
"4ee273684a03","5702b04f",2024-07-28 02:39:36.984479,39.0473022031109
"4ee4e5fe4528","08a097e8",2024-07-16 09:42:15.329518,142.668735832982
"4eeb0692fe69","56a71601",2023-08-23 04:20:25.155574,100.342980871108
"4eec943c19d4","f8360bcb",2023-10-29 13:27:30.082496,7.40350709607462
"4ef19b3ae61e","e3788fd2",2024-04-22 17:13:32.784983,219.803287581648
"4f012b53884c","96c93f2e",2023-06-29 19:01:08.884384,304.652883462763
"4f0708f38c49","fc697664",2024-07-18 19:59:34.665239,157.470638860532
"4f0d127694bd","bebe9cda",2024-04-02 20:34:02.378317,141.758366665822
"4f10ca133127","0685e5f0",2023-03-19 14:34:02.039529,23.1557460685369
"4f184caa9ef5","ff815214",2023-09-07 05:52:41.930768,126.008594988196
"4f37850227c3","ba459253",2024-01-20 05:28:34.043791,69.0209180275187
"4f3f5137afe6","7cc32ef3",2023-12-11 18:03:14.527303,163.640132961942
"4f4c6c44e765","340f92d0",2024-08-06 21:42:49.196141,34.6099883120128
"4f5f3735d303","9ea1ffd7",2023-04-17 19:59:01.154668,94.1713066722514
"4f64129ce061","ba9280c6",2024-05-25 21:49:52.592781,44.0252366606054
"4f6755e5116d","5e8ab989",2024-06-06 03:01:53.55697,41.6414669743414
"4f6c7f3a283c","9ea66161",2024-07-04 02:40:50.787888,127.747598000789
"4f6cb8a5531a","6938db0f",2024-08-07 22:34:53.36192,97.4715972408298
"4f721f694679","f85f2946",2023-05-23 03:17:02.349062,116.560972813764
"4f785fdfcc1c","507fb293",2023-11-23 09:44:49.325974,134.764101020175
"4f7f6225acc3","6e140920",2024-05-08 00:39:19.157052,206.606955393841
"4f83d2ed9716","5d41e6b6",2024-01-24 17:57:06.555783,103.64586058227
"4f8ae14588f6","28144fb5",2024-03-12 13:55:55.339651,91.1285280802878
"4f9a2404bc1a","ab58f6d3",2023-07-05 02:16:18.404899,607.17972773954
"4f9a56f6fa6e","041f8727",2024-02-13 09:00:01.100788,77.2856102893741
"4f9ac1ba25af","9209965c",2024-07-17 14:22:19.281675,405.711988808324
"4f9e7d34ac70","45c575c2",2024-06-13 10:58:52.575282,84.549168945717
"4fa03a866770","c0a7621d",2024-03-05 01:38:55.947165,119.059299971451
"4fa27e600375","569ffc51",2024-08-24 21:45:58.557363,105.203878907873
"4fb293712b1b","c6a82bbd",2024-07-11 15:30:14.247533,74.3441001860278
"4fb53271d5b8","bd65a564",2024-07-27 19:06:49.899753,66.898481853738
"4fb68f58c2f3","a41e25bf",2024-05-09 12:26:02.288906,51.3382005180814
"4fba34697911","8c2ea9b3",2024-02-19 11:04:52.019518,240.439990751628
"4fbd075d6c4d","1e857c8c",2024-06-11 07:50:32.288773,449.695817171231
"4fc707f404b7","b0a3aa47",2024-03-02 04:33:50.477795,63.4880875673063
"4fc8fcba8416","2beb7620",2024-03-03 21:20:51.695811,200.430479244177
"4fc9c9a4a8e7","ab58f6d3",2023-06-28 14:38:11.930191,355.277788455726
"4fd330eb0500","0899349a",2023-02-27 21:21:51.880034,231.696231126165
"4fd45cb23d08","22921dfc",2023-09-24 21:26:31.938563,38.150708245866
"4fd8b332e147","1d44bef2",2024-08-27 19:41:16.153755,88.1759321923994
"4fe301fa343f","98c0b353",2023-11-04 12:20:50.016013,26.7240316001805
"4ff46fc896e6","ab58f6d3",2024-04-03 02:38:33.670416,137.633365345049
"4ff58186b4b9","c4b0b875",2023-10-17 04:59:49.118739,129.0926674604
"5001bb3ca745","f97d86f7",2023-11-30 07:08:24.986151,121.56273449982
"500304f505f4","c4f0eb9e",2024-07-01 01:54:51.345124,40.0752750847076
"5004c0909bf4","baa3d502",2024-05-22 11:03:16.777244,230.890410181083
"5004f3d0f83a","5e1e0de5",2023-07-13 01:35:25.286691,85.1934438208086
"501610ce7fc1","676c329e",2024-02-09 02:52:11.222886,695.401995806898
"50256cb8dd6f","7cc32ef3",2023-10-04 00:56:34.054199,110.084358424907
"5027f62f4020","9087796d",2023-07-02 23:31:15.832052,4.13188520242364
"502cd040eb16","ab58f6d3",2023-12-08 22:45:19.294607,173.591306225421
"502d76a0d3e0","596ee378",2024-03-07 09:19:08.886742,277.233965473189
"50350d3fe31f","52b18d0f",2024-05-20 08:40:00.508703,133.378411969908
"5036b0224711","9c7405cd",2024-06-06 21:04:53.564065,183.621472287988
"5040bc499766","7940eb65",2023-12-27 12:22:39.467749,242.763298253848
"50439e5a3b34","aec24a49",2023-07-17 19:54:19.41146,186.960350235543
"504a38cb28db","3e3995b7",2024-02-24 16:36:34.532422,34.9598962369144
"5059225509ba","bdb003fd",2023-11-25 21:37:48.62926,75.074754948869
"505d2a5e317c","86877747",2023-10-27 12:11:52.88222,157.399040561071
"506348987d6f","7cc32ef3",2023-12-27 04:55:16.689816,142.418737535866
"50656646b6f7","2ef20c8d",2023-05-04 19:55:12.612058,141.210013010267
"5067db4b29bd","e5eed636",2024-01-27 22:34:49.072517,53.126567775166
"50696ead3dd6","4c48cabc",2024-05-29 21:54:39.69434,62.9997321607344
"506a71437030","bbb760eb",2024-05-25 07:04:07.849891,172.050918720729
"506c723ad1d0","c98f1f6a",2024-07-22 03:29:07.200599,55.1239907285625
"5086bd586dd0","a6d0f705",2024-02-10 20:55:24.169163,99.0865449207411
"508910aeefb3","88e51abc",2023-08-15 18:24:31.801667,11.6893183795154
"508bc82cf3ec","7c784a8b",2024-04-21 01:00:56.013766,140.134281827565
"5097580aa724","e933aa1a",2023-11-05 22:13:24.253386,17.0574890896532
"509fb00da49d","4b7363bb",2024-07-25 14:01:22.834,126.084050390005
"50a48b3231cf","f70afa13",2023-11-09 23:59:50.337681,107.039752991017
"50b2bf834692","1f553208",2024-03-08 02:33:21.890287,61.6872136674817
"50b846f5b04c","98dbd4a5",2023-09-04 06:58:09.478205,144.982539415853
"50c0acca9684","8fa6f853",2024-03-13 14:41:22.840446,27.808487820757
"50c8d11dfbd6","3122f5da",2023-12-18 20:02:05.512804,22.7170692171162
"50ceb9ac8581","2508c117",2023-10-18 09:42:02.988041,74.7255407937522
"50d2fe797099","77365c71",2023-11-22 11:18:55.782081,435.732766023998
"50db97b41367","bd927716",2023-12-13 09:53:56.621316,67.537386322598
"50dc4aa57043","e57f0ca0",2024-03-01 18:22:20.838465,116.810516288144
"50ddf5a6475f","75dca4d9",2023-08-22 16:39:58.054838,154.800870015265
"50de0df9f6f1","adcbadf6",2024-05-03 00:39:28.032416,153.402333400576
"50e7b786f05d","70e46c58",2024-04-16 10:01:07.224807,389.306232592035
"50e8d503917f","9d8a6e20",2023-02-20 09:27:13.767026,130.858283129951
"50f4884dece1","5ee96d4b",2023-10-20 20:27:16.650678,119.472914154296
"50f89b0e7d2d","9c0d219f",2024-07-27 10:58:37.042343,122.471799765598
"50fbd90e185d","4c2de3f4",2024-05-18 14:05:40.530171,36.9256746088579
"510ecb7b3020","55b93b3b",2024-03-11 08:05:30.986063,151.813340471973
"511e1b3ef929","cad42432",2023-04-21 08:55:33.979167,235.018239054471
"512156ccc296","2570220f",2024-06-26 02:07:00.832608,266.620201524981
"51224cfa5671","dc6aa364",2024-08-07 06:45:39.025655,59.3212287892127
"5122c6a4e9de","999178a3",2024-05-02 08:41:25.714275,42.2133906693481
"512cd5b69b7e","5f24ea13",2024-05-09 04:58:56.716037,265.062384872442
"51322a70bb20","7fe9d7c0",2023-10-23 07:18:35.226621,186.53602335272
"5135793603e2","966292e2",2024-03-01 21:25:29.638575,445.902516043124
"513b56948441","bac76bd8",2024-02-20 08:39:49.946777,185.967614012113
"513d853747f5","badc00e0",2023-11-09 12:21:34.534507,93.1003357646403
"514470a1379d","ea1773d8",2023-12-04 22:42:25.970906,140.92801771081
"5146da6190c5","83a6c7fe",2024-03-15 20:55:57.655689,99.9612042146893
"5150f3612ad2","ebd929d0",2024-04-14 16:47:36.852281,80.2364396100703
"515fcc904297","84552aca",2024-08-01 14:45:44.77594,60.8709238111356
"5162cd648520","d8d90e21",2023-12-27 12:26:02.442984,126.239392790319
"5165ad75d2c1","6bec3710",2024-06-08 02:42:37.637813,46.3893497581026
"516767d9d853","fbb4a1a7",2024-02-25 22:26:37.970522,152.212656120995
"5169012d452d","cd47deb8",2024-02-23 11:07:55.137923,136.791242972928
"517303eb02ad","42975c0f",2023-09-14 05:53:43.873761,156.230745176868
"5177e309dfc4","814544f6",2023-12-31 08:59:28.246589,152.156099305525
"51809db09773","988956f7",2023-10-01 19:08:55.810088,253.760552916423
"5182cf179c61","7cc32ef3",2023-10-18 21:47:10.943538,254.702658266573
"5185bd5862fe","6dad3af6",2024-06-06 19:56:20.397819,192.333467897211
"518eecb2ef19","2928fa24",2023-06-03 11:29:17.414176,79.4157686248295
"518fd3d3ca2b","f77fa9cd",2024-04-16 09:16:49.552909,55.1401199323073
"5195fabad0c1","dfb7a44b",2024-07-03 06:56:58.097975,242.150757392249
"51a3c4f13522","96c93f2e",2024-04-20 05:29:17.430336,94.6231558709618
"51a8335caa01","ab58f6d3",2024-01-26 05:33:45.541527,171.432284522123
"51b698370752","5ca4b3d2",2024-04-11 09:02:48.094044,110.445113682537
"51b6e73922f2","f76d81b7",2024-06-19 19:28:28.915,208.84789551427
"51bc23e3fe95","703e4414",2024-02-14 07:08:51.917816,395.963226645804
"51c01429dcdd","2032fa11",2023-12-24 09:32:29.321605,81.9557320808518
"51c4f566b752","0fb5fe98",2024-07-28 22:25:34.493243,94.6656780628374
"51c5aabb8bf4","f482a2e5",2024-01-23 14:53:28.613413,123.014538154469
"51c9065f2aa0","5e0d125b",2024-04-09 20:43:14.965356,217.092039047134
"51dd1cb72b94","e9dead45",2023-02-26 20:47:11.948902,217.64107972536
"51dfa01e0f5f","622c4d3e",2023-11-25 21:24:49.61354,92.2165825323908
"51e1caa5731f","9ec36e7f",2023-10-03 01:08:36.123494,187.46629801948
"51e7914687a3","dcf87d85",2023-12-22 16:00:46.332755,120.810150106692
"51e7a0233092","f3cee107",2024-08-19 02:59:35.021835,199.645745310284
"51f245bce166","89b422ec",2024-06-15 23:50:57.449849,61.1154845575128
"51f68564782b","7cc32ef3",2024-01-14 15:05:38.284106,44.5777433280388
"51f887513fb5","3a9f7b60",2023-11-27 21:00:27.136642,228.840639900505
"51fa9f219f75","850951a9",2024-05-13 02:14:01.198241,244.612556365148
"5201cf262bbd","5185dbfe",2023-10-01 13:13:59.130535,100.118469143192
"5205db12ea30","7623e592",2024-05-14 02:30:06.748124,100.869010166249
"5208fe89b587","6dad3af6",2024-08-12 19:38:03.497016,149.731572732877
"5209c1ad274e","82ced5f2",2024-02-19 09:35:17.262864,230.704619555022
"52121fa7fee2","4f22b696",2024-01-07 17:20:02.323279,78.2967037984938
"5212efff58e3","3868f411",2023-08-11 07:59:41.482374,49.1171795310887
"521873024e92","57896b43",2023-06-21 20:42:43.305931,80.0193744090261
"5225a0a91840","08a097e8",2023-08-01 13:26:26.773993,77.484566875905
"522daf4b67d8","c395eae0",2024-02-01 23:49:54.928553,117.562016799301
"522e44d4207e","b93ce1fd",2023-12-09 07:13:25.163503,164.660876470172
"522f3cce1333","7cc32ef3",2024-07-28 17:00:26.298333,253.398292128227
"522fc4fc0742","0d983a47",2023-07-14 09:18:52.986959,71.6401218563013
"523c4188de13","3f49abda",2024-06-29 17:26:29.232625,95.246079508308
"5241d0129270","7623e592",2024-08-26 21:19:26.964253,198.763134629201
"524abe790773","e925c108",2023-08-20 12:33:40.421483,90.8648521279064
